FULL NAME,GAME_ID,TEAM_ABBRV,CONF,DIVISION,SHOT_CAT,prediction,shot_pt,prob_made,xP,pts
Desmond Bane,22101112,MEM,West,Southwest,0,0,3,0.390187447,1.170562341,0
Ziaire Williams,22101112,MEM,West,Southwest,1,1,2,0.944894032,1.889788064,2
Jaren Jackson Jr.,22101112,MEM,West,Southwest,0,0,2,0.471856352,0.943712704,0
Ziaire Williams,22101112,MEM,West,Southwest,1,0,2,0.497237177,0.994474353,2
Khris Middleton,22101112,MIL,East,Central,0,0,3,0.364939862,1.094819586,0
John Konchar,22101112,MEM,West,Southwest,1,0,3,0.357187214,1.071561642,3
Pat Connaughton,22101112,MIL,East,Central,1,0,2,0.427274201,0.854548402,2
Jaren Jackson Jr.,22101112,MEM,West,Southwest,1,1,2,0.696109577,1.392219153,2
Khris Middleton,22101112,MIL,East,Central,0,1,2,0.527101924,1.054203847,0
Ziaire Williams,22101112,MEM,West,Southwest,0,0,3,0.333856336,1.001569008,0
Grayson Allen,22101112,MIL,East,Central,1,0,3,0.390540019,1.171620056,3
Jaren Jackson Jr.,22101112,MEM,West,Southwest,1,0,2,0.411792986,0.823585972,2
Jordan Nwora,22101112,MIL,East,Central,1,0,2,0.481381534,0.962763068,2
Jaren Jackson Jr.,22101112,MEM,West,Southwest,1,0,2,0.497935145,0.995870291,2
Pat Connaughton,22101112,MIL,East,Central,0,0,3,0.359892657,1.079677971,0
Jordan Nwora,22101112,MIL,East,Central,1,0,2,0.38890042,0.777800841,2
Jaren Jackson Jr.,22101112,MEM,West,Southwest,1,1,2,0.807122631,1.614245262,2
John Konchar,22101112,MEM,West,Southwest,0,1,2,0.542627933,1.085255866,0
Jordan Nwora,22101112,MIL,East,Central,0,0,2,0.359849305,0.719698611,0
John Konchar,22101112,MEM,West,Southwest,0,0,3,0.378141761,1.134425283,0
Jordan Nwora,22101112,MIL,East,Central,0,0,3,0.303005101,0.909015302,0
Tre Mann,22101113,OKC,West,Northwest,0,0,3,0.03368665,0.101059949,0
Jeff Green,22101113,DEN,West,Northwest,1,1,2,0.931218738,1.862437476,2
Aaron Gordon,22101113,DEN,West,Northwest,1,1,2,0.691999888,1.383999776,2
Darius Bazley,22101113,OKC,West,Northwest,0,0,2,0.304474623,0.608949247,0
Aaron Gordon,22101113,DEN,West,Northwest,0,0,2,0.495200862,0.990401723,0
Darius Bazley,22101113,OKC,West,Northwest,0,0,3,0.313346683,0.94004005,0
Darius Bazley,22101113,OKC,West,Northwest,1,0,2,0.487651753,0.975303506,2
Jeff Green,22101113,DEN,West,Northwest,0,0,3,0.373385605,1.120156816,0
Darius Bazley,22101113,OKC,West,Northwest,0,0,2,0.365652616,0.731305233,0
Nikola Jokic,22101113,DEN,West,Northwest,1,1,2,0.735980379,1.471960757,2
Theo Maledon,22101113,OKC,West,Northwest,1,1,2,0.644764679,1.289529359,2
Will Barton,22101113,DEN,West,Northwest,1,0,3,0.376359775,1.129079324,3
Theo Maledon,22101113,OKC,West,Northwest,1,0,2,0.366046684,0.732093368,2
Jeff Green,22101113,DEN,West,Northwest,1,1,2,0.554136115,1.108272229,2
Theo Maledon,22101113,OKC,West,Northwest,1,0,3,0.313712258,0.941136774,3
Nikola Jokic,22101113,DEN,West,Northwest,0,1,2,0.557791169,1.115582338,0
Jeff Green,22101113,DEN,West,Northwest,0,0,3,0.367926265,1.103778796,0
Tre Mann,22101113,OKC,West,Northwest,0,0,3,0.320081104,0.960243311,0
Nikola Jokic,22101113,DEN,West,Northwest,1,0,2,0.461366461,0.922732922,2
Aaron Gordon,22101113,DEN,West,Northwest,0,0,3,0.382058687,1.14617606,0
Tre Mann,22101113,OKC,West,Northwest,1,0,2,0.375564167,0.751128334,2
Aaron Gordon,22101113,DEN,West,Northwest,1,0,3,0.355982586,1.067947757,3
Theo Maledon,22101113,OKC,West,Northwest,0,1,2,0.644764679,1.289529359,0
Darius Bazley,22101113,OKC,West,Northwest,0,1,2,0.618753126,1.237506252,0
Will Barton,22101113,DEN,West,Northwest,0,0,3,0.441029048,1.323087144,0
Monte Morris,22101113,DEN,West,Northwest,1,1,2,0.774434624,1.548869248,2
Darius Bazley,22101113,OKC,West,Northwest,1,0,3,0.356456548,1.069369643,3
JaMychal Green,22101113,DEN,West,Northwest,0,1,2,0.717508794,1.435017589,0
Nikola Jokic,22101113,DEN,West,Northwest,1,0,2,0.434175633,0.868351266,2
Nikola Jokic,22101113,DEN,West,Northwest,1,1,2,0.735980379,1.471960757,2
Aaron Wiggins,22101113,OKC,West,Northwest,0,0,2,0.438640546,0.877281092,0
JaMychal Green,22101113,DEN,West,Northwest,1,1,2,0.922807831,1.845615663,2
Austin Rivers,22101113,DEN,West,Northwest,0,0,3,0.377255836,1.131767507,0
Austin Rivers,22101113,DEN,West,Northwest,0,0,3,0.377255836,1.131767507,0
JaMychal Green,22101113,DEN,West,Northwest,0,1,2,0.922807831,1.845615663,0
Aaron Wiggins,22101113,OKC,West,Northwest,0,0,3,0.350223683,1.050671048,0
JaMychal Green,22101113,DEN,West,Northwest,0,0,3,0.401437439,1.204312318,0
Aaron Gordon,22101113,DEN,West,Northwest,0,1,2,0.540213761,1.080427522,0
Bones Hyland,22101113,DEN,West,Northwest,1,0,3,0.341299085,1.023897256,3
Bones Hyland,22101113,DEN,West,Northwest,0,0,3,0.338599687,1.015799062,0
Will Barton,22101113,DEN,West,Northwest,1,1,2,0.667736239,1.335472478,2
Austin Rivers,22101113,DEN,West,Northwest,1,1,2,0.754231478,1.508462956,2
Aaron Wiggins,22101113,OKC,West,Northwest,0,0,3,0.331894198,0.995682593,0
Nikola Jokic,22101113,DEN,West,Northwest,1,1,2,0.521754874,1.043509749,2
Aaron Gordon,22101113,DEN,West,Northwest,0,1,2,0.776749497,1.553498994,0
Aaron Gordon,22101113,DEN,West,Northwest,1,1,2,0.849820148,1.699640296,2
Darius Bazley,22101113,OKC,West,Northwest,0,1,2,0.579046532,1.158093063,0
Aaron Gordon,22101113,DEN,West,Northwest,1,1,2,0.680806272,1.361612545,2
Darius Bazley,22101113,OKC,West,Northwest,1,1,2,0.644375545,1.288751089,2
Nikola Jokic,22101113,DEN,West,Northwest,1,1,2,0.521754874,1.043509749,2
Aaron Wiggins,22101113,OKC,West,Northwest,0,0,3,0.378830607,1.136491822,0
Monte Morris,22101113,DEN,West,Northwest,0,0,3,0.373789517,1.121368551,0
Jeff Green,22101113,DEN,West,Northwest,0,0,3,0.373385605,1.120156816,0
Aaron Wiggins,22101113,OKC,West,Northwest,0,0,2,0.325234841,0.650469682,0
Will Barton,22101113,DEN,West,Northwest,0,1,2,0.642864094,1.285728187,0
Theo Maledon,22101113,OKC,West,Northwest,0,0,2,0.385478729,0.770957457,0
Will Barton,22101113,DEN,West,Northwest,0,0,3,0.361482155,1.084446464,0
Tre Mann,22101113,OKC,West,Northwest,0,0,2,0.498272685,0.99654537,0
Will Barton,22101113,DEN,West,Northwest,1,0,2,0.326837852,0.653675704,2
Theo Maledon,22101113,OKC,West,Northwest,0,0,2,0.442116232,0.884232465,0
Nikola Jokic,22101113,DEN,West,Northwest,1,1,2,0.543335276,1.086670553,2
Tre Mann,22101113,OKC,West,Northwest,0,0,2,0.447108397,0.894216794,0
Tre Mann,22101113,OKC,West,Northwest,1,0,3,0.317468641,0.952405924,3
Nikola Jokic,22101113,DEN,West,Northwest,0,0,3,0.391010211,1.173030634,0
Tre Mann,22101113,OKC,West,Northwest,0,0,3,0.03368665,0.101059949,0
Will Barton,22101113,DEN,West,Northwest,0,0,3,0.333513808,1.000541425,0
Will Barton,22101113,DEN,West,Northwest,1,1,2,0.697155112,1.394310225,2
Theo Maledon,22101113,OKC,West,Northwest,1,0,3,0.308695587,0.92608676,3
Jeff Green,22101113,DEN,West,Northwest,0,0,3,0.419706699,1.259120098,0
Jeff Green,22101113,DEN,West,Northwest,0,0,3,0.373385605,1.120156816,0
Theo Maledon,22101113,OKC,West,Northwest,0,0,3,0.416089842,1.248269527,0
Will Barton,22101113,DEN,West,Northwest,1,0,2,0.389989756,0.779979512,2
Tre Mann,22101113,OKC,West,Northwest,1,0,2,0.397636591,0.795273181,2
Nikola Jokic,22101113,DEN,West,Northwest,1,1,2,0.735980379,1.471960757,2
Tre Mann,22101113,OKC,West,Northwest,0,0,2,0.385578397,0.771156794,0
Will Barton,22101113,DEN,West,Northwest,1,1,2,0.656099043,1.312198086,2
Aaron Gordon,22101113,DEN,West,Northwest,1,0,3,0.361366024,1.084098073,3
Tre Mann,22101113,OKC,West,Northwest,0,1,2,0.589368229,1.178736457,0
Monte Morris,22101113,DEN,West,Northwest,0,1,2,0.717482584,1.434965169,0
Aaron Wiggins,22101113,OKC,West,Northwest,1,1,2,0.510595053,1.021190106,2
Jeff Green,22101113,DEN,West,Northwest,0,0,2,0.470633334,0.941266667,0
Aaron Gordon,22101113,DEN,West,Northwest,0,1,2,0.540213761,1.080427522,0
Aaron Gordon,22101113,DEN,West,Northwest,0,1,2,0.509170373,1.018340746,0
Theo Maledon,22101113,OKC,West,Northwest,0,1,2,0.644764679,1.289529359,0
Nikola Jokic,22101113,DEN,West,Northwest,1,0,2,0.461366461,0.922732922,2
Jeff Green,22101113,DEN,West,Northwest,1,1,2,0.52208713,1.044174261,2
Monte Morris,22101113,DEN,West,Northwest,0,1,2,0.67790909,1.35581818,0
Aaron Gordon,22101113,DEN,West,Northwest,1,1,2,0.927831227,1.855662453,2
Theo Maledon,22101113,OKC,West,Northwest,0,0,2,0.488076138,0.976152276,0
Tre Mann,22101113,OKC,West,Northwest,0,0,3,0.332104335,0.996313005,0
Will Barton,22101113,DEN,West,Northwest,1,0,3,0.39395229,1.18185687,3
Nikola Jokic,22101113,DEN,West,Northwest,1,0,2,0.461366461,0.922732922,2
Will Barton,22101113,DEN,West,Northwest,0,0,2,0.389989756,0.779979512,0
Tre Mann,22101113,OKC,West,Northwest,1,0,2,0.391780851,0.783561702,2
Austin Rivers,22101113,DEN,West,Northwest,0,0,3,0.377255836,1.131767507,0
Aaron Wiggins,22101113,OKC,West,Northwest,0,0,2,0.325234841,0.650469682,0
Will Barton,22101113,DEN,West,Northwest,0,0,2,0.32770782,0.655415639,0
Aaron Wiggins,22101113,OKC,West,Northwest,0,0,2,0.410583527,0.821167053,0
Aaron Wiggins,22101113,OKC,West,Northwest,1,0,3,0.329232006,0.987696017,3
Aaron Wiggins,22101113,OKC,West,Northwest,1,1,2,0.511712734,1.023425469,2
Austin Rivers,22101113,DEN,West,Northwest,0,0,3,0.377255836,1.131767507,0
Tre Mann,22101113,OKC,West,Northwest,1,0,3,0.332104335,0.996313005,3
Aaron Gordon,22101113,DEN,West,Northwest,1,1,2,0.630401528,1.260803057,2
Aaron Wiggins,22101113,OKC,West,Northwest,1,1,2,0.755470865,1.51094173,2
Bones Hyland,22101113,DEN,West,Northwest,0,0,3,0.343860607,1.03158182,0
Tre Mann,22101113,OKC,West,Northwest,0,1,2,0.654052405,1.30810481,0
Aaron Gordon,22101113,DEN,West,Northwest,0,0,2,0.428838614,0.857677228,0
Monte Morris,22101113,DEN,West,Northwest,1,0,2,0.429470503,0.858941006,2
Aaron Gordon,22101113,DEN,West,Northwest,0,0,2,0.453116157,0.906232315,0
Theo Maledon,22101113,OKC,West,Northwest,1,0,2,0.46203851,0.92407702,2
Nikola Jokic,22101113,DEN,West,Northwest,1,1,2,0.521754874,1.043509749,2
Will Barton,22101113,DEN,West,Northwest,0,0,3,0.333513808,1.000541425,0
Aaron Gordon,22101113,DEN,West,Northwest,1,1,2,0.87781475,1.755629501,2
Theo Maledon,22101113,OKC,West,Northwest,1,0,2,0.366046684,0.732093368,2
Will Barton,22101113,DEN,West,Northwest,0,0,2,0.487432754,0.974865508,0
Aaron Gordon,22101113,DEN,West,Northwest,0,0,2,0.43709093,0.874181861,0
Nikola Jokic,22101113,DEN,West,Northwest,1,0,2,0.461366461,0.922732922,2
Tre Mann,22101113,OKC,West,Northwest,0,0,2,0.498272685,0.99654537,0
Will Barton,22101113,DEN,West,Northwest,0,0,3,0.388378622,1.165135865,0
Monte Morris,22101113,DEN,West,Northwest,1,0,3,0.355691503,1.06707451,3
Nikola Jokic,22101113,DEN,West,Northwest,1,1,2,0.557791169,1.115582338,2
Theo Maledon,22101113,OKC,West,Northwest,0,0,3,0.334207433,1.0026223,0
Kevin Porter Jr.,22101114,HOU,West,Southwest,0,1,2,0.50439168,1.00878336,0
Kevin Porter Jr.,22101114,HOU,West,Southwest,0,0,3,0.383437367,1.150312102,0
CJ Elleby,22101114,POR,West,Northwest,1,0,3,0.345359279,1.036077836,3
CJ Elleby,22101114,POR,West,Northwest,0,1,2,0.607588225,1.215176449,0
Kevin Porter Jr.,22101114,HOU,West,Southwest,1,0,3,0.338782223,1.01634667,3
Christian Wood,22101114,HOU,West,Southwest,0,0,3,0.34057795,1.021733849,0
Christian Wood,22101114,HOU,West,Southwest,1,0,3,0.345853534,1.037560601,3
Jalen Green,22101114,HOU,West,Southwest,1,1,2,0.948030008,1.896060017,2
Jalen Green,22101114,HOU,West,Southwest,0,1,2,0.655353811,1.310707622,0
Jae'Sean Tate,22101114,HOU,West,Southwest,1,1,2,0.668437631,1.336875261,2
CJ Elleby,22101114,POR,West,Northwest,1,0,3,0.291164715,0.873494145,3
Jae'Sean Tate,22101114,HOU,West,Southwest,0,1,2,0.713235572,1.426471145,0
Jae'Sean Tate,22101114,HOU,West,Southwest,0,0,3,0.381041143,1.143123429,0
Jae'Sean Tate,22101114,HOU,West,Southwest,0,1,2,0.518504377,1.037008754,0
CJ Elleby,22101114,POR,West,Northwest,0,0,3,0.340087315,1.020261944,0
Kevin Porter Jr.,22101114,HOU,West,Southwest,0,1,2,0.516591543,1.033183086,0
Kevin Porter Jr.,22101114,HOU,West,Southwest,1,1,2,0.516591543,1.033183086,2
Christian Wood,22101114,HOU,West,Southwest,1,0,2,0.41753932,0.835078641,2
Jalen Green,22101114,HOU,West,Southwest,1,0,3,0.379770923,1.13931277,3
Alperen Sengun,22101114,HOU,West,Southwest,1,1,2,0.643128093,1.286256187,2
Alperen Sengun,22101114,HOU,West,Southwest,0,1,2,0.854222752,1.708445504,0
Jalen Green,22101114,HOU,West,Southwest,0,0,3,0.332780425,0.998341274,0
Jalen Green,22101114,HOU,West,Southwest,0,0,3,0.431215821,1.293647464,0
Alperen Sengun,22101114,HOU,West,Southwest,1,1,2,0.912938789,1.825877577,2
Jalen Green,22101114,HOU,West,Southwest,1,1,2,0.512710641,1.025421281,2
Josh Christopher,22101114,HOU,West,Southwest,0,0,2,0.476058817,0.952117634,0
Kenyon Martin Jr.,22101114,HOU,West,Southwest,1,1,2,0.92561692,1.85123384,2
Ben McLemore,22101114,POR,West,Northwest,1,1,2,0.949607419,1.899214839,2
Alperen Sengun,22101114,HOU,West,Southwest,1,0,2,0.489356163,0.978712326,2
Josh Christopher,22101114,HOU,West,Southwest,1,1,2,0.945908173,1.891816346,2
Alperen Sengun,22101114,HOU,West,Southwest,0,0,2,0.368471589,0.736943179,0
CJ Elleby,22101114,POR,West,Northwest,0,0,3,0.28635816,0.859074481,0
